date,AAPL,ABBV,AMZN,BA,BAC,C,CSCO,CVX,DIS,DWDP,FB,GOOG,HD,INTC,JNJ,JPM,KO,MA,MSFT,ORCL,PEP,PFE,PG,PM,T,TSLA,UNH,V,VZ,WFC,WMT,XOM
2009-08-18,21.076285774691,,82.12,35.441687626493,15.876070705554,40.157563127343,17.362139705908,49.867572010264,22.50507801546,,,,22.077517459029,14.294944541318,46.00326318611,34.53525140215,18.937579445125,19.042992129565,19.081091223738,19.60017685242,44.20650302452,11.760617113801,40.430477099299,32.491631701694,16.055782521782,,25.082003667853,15.790913509812,19.121773325942087,21.670912376627,41.866041157242,52.159384983176
2009-08-19,21.153394137281,,83.0,35.231207069551,15.735158835387,40.060564182591,17.552205966373,50.776422291897,22.755134437854,,,,21.92995143071,14.31626664057,46.441755828519,34.29507819096,19.229765920826,18.959390155741,19.137735684538,19.781828167086,44.371569981049,12.047640935728,40.700270559447,32.119857850185,16.234890852702,,25.082003667853,15.835687029687,19.21649809472978,21.893051569554,42.118737277934,53.343934108226
2009-08-20,21.375723249417,,84.09,36.218846605968,16.101529697822,43.455527248912,18.089349745946,51.119103545627,23.121288484931,,,,21.872564641919,14.247731321546,46.5109915089,35.13154351269,19.253140838882,19.509049110079,19.153919816195,19.927149218819,44.678122900315,11.944606743241,40.869855020111,32.603865317244,16.337238470371,,25.268917108955,15.979433593498,19.39331766313347,22.608833413429,42.151343228991,53.806771183577
2009-08-21,21.747128529227,,85.0,37.133627488059,16.402141687513,45.589504033457,18.337262259596,51.946008310064,23.925041271198,,,,22.544809882038,14.384878109948,47.326433966714,36.158491036399,19.444036003007,19.915527672465,19.752732687508,20.081552836284,45.189044432427,12.246349735523,41.301524556348,32.877434755146,16.631487871168,,25.740651031736,16.259857217982,19.810106645799316,22.987292779156,41.866041157242,54.850115777164
2009-08-24,21.726566299203,,84.5,38.15364864862,16.298806316057,46.753491370481,18.229833503681,52.713316334721,23.933971857712,,,,22.159498585872,14.285806498781,47.520299417995,35.620171769939,19.112891330546,19.625323119651,19.938850201565,20.272286716683,45.157603107374,12.312586002121,41.116523326532,33.270252409571,16.721042036629,,26.426000315776,16.012424608144,19.8353665841427,22.477195373176,42.020919424763,55.932683851713
2009-08-25,21.770261038004,,84.19,39.060334124675,16.674571303171,46.074498757217,18.180251000951,52.631370817525,23.99648596331,,,,22.397243853719,14.544717703983,47.411734765277,36.09223635745,18.988225100913,20.076965966746,19.938850201565,20.190543625084,45.031837807162,12.364103098364,41.162773633986,32.828332548343,16.823389654297,,26.630715036982,16.25514421589,19.77221673828424,22.485422750692,42.118737277934,55.446312687785
2009-08-26,21.51451830208,,84.0,38.712231665118,16.712147801882,44.910511420192,18.122404747766,52.959152886311,24.112583587993,,,,22.602196670829,14.796013873738,47.016249244664,35.860344981129,19.159641166658,19.861714907705,19.866021609108,20.163295927884,45.495597351693,12.342024342832,41.131940095684,32.744157336681,16.957720902487,,25.749551671788,16.542637343513,19.879571476243623,22.72401669865,42.22470661887,55.98759672506
2009-08-27,21.776686734887,,84.31,41.950394079599,16.834271422694,48.984467099778,18.081085995491,52.892106554059,24.121514174507,,,,22.58580044546,14.826474015526,46.907684591947,35.984572504158,19.260932478234,19.853066427654,19.979310530708,20.126965664951,45.401273376534,12.40826060943,40.900688558414,32.456558696834,16.900150367549,,25.758452311841,16.427168792254,19.60802713905224,22.82274522884,41.768223304071,55.587517219248
2009-08-28,21.853795097477,,82.76,41.318952408775,16.890636170761,50.730448105314,18.180251000951,52.653719594942,23.969694203768,,,,22.700574023041,15.420446780401,46.752592230922,35.545635256121,19.112891330546,19.561900932612,19.971218464879,20.126965664951,44.615240250209,12.371462683542,41.000897557897,31.818230008394,16.765819119359,,25.082003667853,16.613332374895,19.5890821852947,22.460740618144,41.678556938664,55.007009701012
2009-08-31,21.6173294522,,81.19,40.209881781816,16.524265308325,48.499472376018,17.849700982752,52.102449751984,23.255247282642,,,,22.372649515666,15.473752028531,46.868911501691,35.992854339027,18.999912559941,19.471572363192,19.946942267394,19.872653824419,44.54449726884,12.290507246588,41.710068938858,32.06374104241,16.66347150169,,24.921792146909,16.75472243766,19.60171215446639,22.641742923492,41.466618256793,54.24607417035
2009-09-01,21.243096865762,,79.16,39.481295238558,15.453335095051,44.037520917424,17.494359713188,51.014809251014,22.933746168136,,,,22.106210853424,15.016849901704,46.481180599129,34.510405897544,18.906412887717,19.283227686531,19.420957988537,19.927149218819,44.214363355784,12.055000520905,40.869855020111,31.677937988957,16.222097400493,,24.325449263393,16.53792434142,19.178608187214703,21.563956468922,41.548133134436,53.665566652114
2009-09-02,21.227932221119,,78.14,39.181765215218,15.293634975528,44.231518806928,17.808382230477,50.687027182228,22.683689745742,,,,21.932601867664,14.826474015526,46.341597474206,33.839577273185,19.401181986571,19.262086957518,19.307669066938,19.772745601353,44.646681575262,11.981404669129,40.700270559447,32.014638835607,16.228494126598,,25.509234390372,16.519072333052,19.03336354174024,21.465227938732,41.507375695615,53.485138639689
2009-09-03,21.4039963157,,78.46,39.230337651435,15.829429194093,46.268496646721,17.758799727747,50.903065363928,22.719412091798,,,,22.238484366384,14.788398838291,46.287315147848,34.874806631763,19.315473953699,19.545564914738,19.509970712651,19.582011720954,44.876451542553,11.834212965577,40.754229251477,32.1409016531,16.087766152303,,25.696147831473,16.709948917785,19.0965133875987,22.139872895028,42.175797692284,53.547896209228
2009-09-04,21.887208721266,,78.87,39.788920667933,16.064426658376,47.044488204737,18.048030993671,51.372389689689,23.130219071445,,,,22.345956595664,14.955929618127,46.775856085076,35.065288833741,19.459619281711,19.800214605122,19.922666069908,19.954396916018,45.589530751386,12.062360106083,40.746520866901,32.302237475453,16.318048292058,,25.705048471526,16.58034136025,19.323852832689163,22.139872895028,42.126888765698,54.269608258928
2009-09-08,22.223915237911,,80.9,40.0722598792,15.998627368377,45.395506143952,18.114140997311,52.504727745494,23.46958135898,,,,22.717975850863,15.077770185281,46.969721536357,35.230925531114,19.638826986808,19.934746517022,20.084507386479,19.872653824419,46.175840323093,11.929887572886,41.779444400038,33.284281611515,16.471569718561,,24.779381906069,16.719374921969,19.544877293193778,22.197464537638,41.898647108299,55.422778599208
2009-09-09,21.993875289516,,82.24,40.906086700929,16.017427165519,45.201508254448,18.370317261416,52.392983858408,24.067930655423,,,,22.635304905263,15.176765646093,47.24113316815,35.49594424691,19.72453501968,20.209575994191,20.052139123165,20.453938031349,45.985685867404,11.900449232176,41.44027547871,33.122945789162,16.593107514543,,25.277817749007,16.608619372803,19.506987385678702,22.773380963745,41.662253963136,55.305108156322
2009-09-10,22.17636508098,,83.85,40.873705076784,16.186625339803,46.074498757217,19.014889796904,53.227338215317,25.327143353907,,,,22.759311323663,15.047310043493,47.039513098818,35.628453604808,19.545327314584,20.333537541586,20.230164571393,20.671919608948,45.843070025638,12.025562180195,43.197787161959,32.842361750287,16.989704533009,,25.909763192733,17.039859064236,19.797476676627625,22.921473759029,41.597042061022,55.422778599208
2009-09-11,22.12495950592,,84.54,41.569909995898,15.95162787552,44.716513530688,19.080999800544,52.705866742249,25.380726872991,,,,22.602236527024,14.856934157315,46.853402265588,35.197798191639,20.227095757887,20.065434660012,20.116875649793,20.76274526628,46.595764746072,11.959325913596,42.889451778932,33.263237808599,17.053671794052,,25.874160632523,17.035146062144,19.74064181535501,22.56769652585,41.344345940329,54.897183954318
